2025-10-28 19:58:28, Instruction: 0xffff800010ba71f0, Mem: 2847767549, Flipped bit 0, Flipped 2847767548, [+] System running normally
2025-10-28 21:13:47, Instruction: 0xffff800010ba728c, Mem: 402653151, Flipped bit 21, Flipped 400555999, [+] System running normally
2025-10-28 21:13:49, Instruction: 0xffff800010ba728c, Mem: 402653151, Flipped bit 22, Flipped 398458847, [+] System running normally
2025-10-28 21:13:51, Instruction: 0xffff800010ba728c, Mem: 402653151, Flipped bit 23, Flipped 394264543, [+] System running normally
2025-10-28 21:13:53, Instruction: 0xffff800010ba728c, Mem: 402653151, Flipped bit 24, Flipped 385875935, [+] System running normally
2025-10-28 21:13:55, Instruction: 0xffff800010ba728c, Mem: 402653151, Flipped bit 25, Flipped 369098719, [+] System running normally
2025-10-28 21:13:57, Instruction: 0xffff800010ba728c, Mem: 402653151, Flipped bit 26, Flipped 335544287, [+] System running normally
2025-10-28 21:13:59, Instruction: 0xffff800010ba728c, Mem: 402653151, Flipped bit 27, Flipped 536870879, [+] System running normally
2025-10-28 21:14:01, Instruction: 0xffff800010ba728c, Mem: 402653151, Flipped bit 28, Flipped 134217695, [+] System running normally
2025-10-28 21:14:03, Instruction: 0xffff800010ba728c, Mem: 402653151, Flipped bit 29, Flipped 939524063, [+] System running normally
2025-10-28 21:14:05, Instruction: 0xffff800010ba728c, Mem: 402653151, Flipped bit 30, Flipped 1476394975, [+] System running normally
2025-10-28 21:14:07, Instruction: 0xffff800010ba728c, Mem: 402653151, Flipped bit 31, Flipped 2550136799, [+] System running normally
2025-10-28 21:14:09, Instruction: 0xffff800010ba7290, Mem: 1795293218, Flipped bit 0, Flipped 1795293219, [+] System running normally
2025-10-28 21:14:11, Instruction: 0xffff800010ba7290, Mem: 1795293218, Flipped bit 1, Flipped 1795293216, [+] System running normally
2025-10-28 21:14:13, Instruction: 0xffff800010ba7290, Mem: 1795293218, Flipped bit 2, Flipped 1795293222, [+] System running normally
2025-10-28 21:14:15, Instruction: 0xffff800010ba7290, Mem: 1795293218, Flipped bit 3, Flipped 1795293226, [+] System running normally
2025-10-28 21:14:17, Instruction: 0xffff800010ba7290, Mem: 1795293218, Flipped bit 4, Flipped 1795293234, [+] System running normally
2025-10-28 21:14:19, Instruction: 0xffff800010ba7290, Mem: 1795293218, Flipped bit 5, Flipped 1795293186, [+] System running normally
2025-10-28 21:14:21, Instruction: 0xffff800010ba7290, Mem: 1795293218, Flipped bit 6, Flipped 1795293282, [+] System running normally
2025-10-28 21:14:25, Instruction: 0xffff800010ba7290, Mem: 1795293218, Flipped bit 7, Flipped 1795293346, [+] System running normally
2025-10-28 21:14:27, Instruction: 0xffff800010ba7290, Mem: 1795293218, Flipped bit 8, Flipped 1795293474, [+] System running normally
2025-10-28 21:14:29, Instruction: 0xffff800010ba7290, Mem: 1795293218, Flipped bit 9, Flipped 1795293730, [+] System running normally
2025-10-28 21:14:31, Instruction: 0xffff800010ba7290, Mem: 1795293218, Flipped bit 10, Flipped 1795294242, [+] System running normally
2025-10-28 21:14:33, Instruction: 0xffff800010ba7290, Mem: 1795293218, Flipped bit 11, Flipped 1795295266, [+] System running normally
2025-10-28 21:14:35, Instruction: 0xffff800010ba7290, Mem: 1795293218, Flipped bit 12, Flipped 1795297314, [+] System running normally
2025-10-28 21:14:38, Instruction: 0xffff800010ba7290, Mem: 1795293218, Flipped bit 13, Flipped 1795301410, [+] System running normally
2025-10-28 21:14:40, Instruction: 0xffff800010ba7290, Mem: 1795293218, Flipped bit 14, Flipped 1795309602, [+] System running normally
2025-10-28 21:14:42, Instruction: 0xffff800010ba7290, Mem: 1795293218, Flipped bit 15, Flipped 1795325986, [+] System running normally
2025-10-28 21:14:44, Instruction: 0xffff800010ba7290, Mem: 1795293218, Flipped bit 16, Flipped 1795358754, [+] System running normally
2025-10-28 21:14:46, Instruction: 0xffff800010ba7290, Mem: 1795293218, Flipped bit 17, Flipped 1795162146, [+] System running normally
2025-10-28 21:14:48, Instruction: 0xffff800010ba7290, Mem: 1795293218, Flipped bit 18, Flipped 1795555362, [+] System running normally
2025-10-28 21:14:50, Instruction: 0xffff800010ba7290, Mem: 1795293218, Flipped bit 19, Flipped 1795817506, [+] System running normally
2025-10-28 21:14:52, Instruction: 0xffff800010ba7290, Mem: 1795293218, Flipped bit 20, Flipped 1796341794, [+] System running normally
2025-10-28 21:14:56, Instruction: 0xffff800010ba7290, Mem: 1795293218, Flipped bit 21, Flipped 1797390370, [+] System running normally
2025-10-28 21:14:58, Instruction: 0xffff800010ba7290, Mem: 1795293218, Flipped bit 22, Flipped 1799487522, [+] System running normally
2025-10-28 21:15:00, Instruction: 0xffff800010ba7290, Mem: 1795293218, Flipped bit 23, Flipped 1803681826, [+] System running normally
2025-10-28 21:15:02, Instruction: 0xffff800010ba7290, Mem: 1795293218, Flipped bit 24, Flipped 1778516002, [+] System running normally
2025-10-28 21:15:04, Instruction: 0xffff800010ba7290, Mem: 1795293218, Flipped bit 25, Flipped 1761738786, [+] System running normally
2025-10-28 21:15:06, Instruction: 0xffff800010ba7290, Mem: 1795293218, Flipped bit 26, Flipped 1862402082, [+] System running normally
2025-10-28 21:15:08, Instruction: 0xffff800010ba7290, Mem: 1795293218, Flipped bit 27, Flipped 1661075490, [+] System running normally
2025-10-28 21:15:10, Instruction: 0xffff800010ba7290, Mem: 1795293218, Flipped bit 28, Flipped 2063728674, [+] System running normally
2025-10-28 21:15:12, Instruction: 0xffff800010ba7290, Mem: 1795293218, Flipped bit 29, Flipped 1258422306, [+] System running normally
2025-10-28 21:15:14, Instruction: 0xffff800010ba7290, Mem: 1795293218, Flipped bit 30, Flipped 721551394, [+] System running normally
2025-10-28 21:15:16, Instruction: 0xffff800010ba7290, Mem: 1795293218, Flipped bit 31, Flipped 3942776866, [+] System running normally
2025-10-28 21:15:18, Instruction: 0xffff800010ba7294, Mem: 446648386, Flipped bit 0, Flipped 446648387, [+] System running normally
2025-10-28 21:15:20, Instruction: 0xffff800010ba7294, Mem: 446648386, Flipped bit 1, Flipped 446648384, [+] System running normally
2025-10-28 21:15:22, Instruction: 0xffff800010ba7294, Mem: 446648386, Flipped bit 2, Flipped 446648390, [+] System running normally
2025-10-28 21:15:24, Instruction: 0xffff800010ba7294, Mem: 446648386, Flipped bit 3, Flipped 446648394, [+] System running normally
2025-10-28 21:15:26, Instruction: 0xffff800010ba7294, Mem: 446648386, Flipped bit 4, Flipped 446648402, [+] System running normally
2025-10-28 21:15:28, Instruction: 0xffff800010ba7294, Mem: 446648386, Flipped bit 5, Flipped 446648418, [+] System running normally
2025-10-28 21:15:30, Instruction: 0xffff800010ba7294, Mem: 446648386, Flipped bit 6, Flipped 446648322, [+] System running normally
2025-10-28 21:15:32, Instruction: 0xffff800010ba7294, Mem: 446648386, Flipped bit 7, Flipped 446648514, [+] System running normally
2025-10-28 21:15:34, Instruction: 0xffff800010ba7294, Mem: 446648386, Flipped bit 8, Flipped 446648642, [+] System running normally
2025-10-28 21:15:36, Instruction: 0xffff800010ba7294, Mem: 446648386, Flipped bit 9, Flipped 446648898, [+] System running normally
2025-10-28 21:15:38, Instruction: 0xffff800010ba7294, Mem: 446648386, Flipped bit 10, Flipped 446649410, [+] System running normally
2025-10-28 21:15:40, Instruction: 0xffff800010ba7294, Mem: 446648386, Flipped bit 11, Flipped 446650434, [+] System running normally
2025-10-28 21:15:42, Instruction: 0xffff800010ba7294, Mem: 446648386, Flipped bit 12, Flipped 446644290, [+] System running normally
2025-10-28 21:15:44, Instruction: 0xffff800010ba7294, Mem: 446648386, Flipped bit 13, Flipped 446656578, [+] System running normally
2025-10-28 21:15:46, Instruction: 0xffff800010ba7294, Mem: 446648386, Flipped bit 14, Flipped 446632002, [+] System running normally
2025-10-28 21:15:48, Instruction: 0xffff800010ba7294, Mem: 446648386, Flipped bit 15, Flipped 446681154, [+] System running normally
2025-10-28 21:15:50, Instruction: 0xffff800010ba7294, Mem: 446648386, Flipped bit 16, Flipped 446582850, [+] System running normally
2025-10-28 21:15:52, Instruction: 0xffff800010ba7294, Mem: 446648386, Flipped bit 17, Flipped 446517314, [+] System running normally
2025-10-28 21:15:54, Instruction: 0xffff800010ba7294, Mem: 446648386, Flipped bit 18, Flipped 446386242, [+] System running normally
2025-10-28 21:15:56, Instruction: 0xffff800010ba7294, Mem: 446648386, Flipped bit 19, Flipped 446124098, [+] System running normally
2025-10-28 21:15:58, Instruction: 0xffff800010ba7294, Mem: 446648386, Flipped bit 20, Flipped 445599810, [+] System running normally
2025-10-28 21:16:00, Instruction: 0xffff800010ba7294, Mem: 446648386, Flipped bit 21, Flipped 448745538, [+] System running normally
2025-10-28 21:16:02, Instruction: 0xffff800010ba7294, Mem: 446648386, Flipped bit 22, Flipped 450842690, [+] System running normally
2025-10-28 21:16:04, Instruction: 0xffff800010ba7294, Mem: 446648386, Flipped bit 23, Flipped 438259778, [+] System running normally
2025-10-28 21:16:06, Instruction: 0xffff800010ba7294, Mem: 446648386, Flipped bit 24, Flipped 463425602, [+] System running normally
2025-10-28 21:16:08, Instruction: 0xffff800010ba7294, Mem: 446648386, Flipped bit 25, Flipped 413093954, [+] System running normally
2025-10-28 21:16:10, Instruction: 0xffff800010ba7294, Mem: 446648386, Flipped bit 26, Flipped 513757250, [+] System running normally
2025-10-28 21:16:12, Instruction: 0xffff800010ba7294, Mem: 446648386, Flipped bit 27, Flipped 312430658, [+] System running normally
2025-10-28 21:16:14, Instruction: 0xffff800010ba7294, Mem: 446648386, Flipped bit 28, Flipped 178212930, [+] System running normally
2025-10-28 21:16:18, Instruction: 0xffff800010ba7294, Mem: 446648386, Flipped bit 29, Flipped 983519298, [+] System running normally
2025-10-28 21:16:20, Instruction: 0xffff800010ba7294, Mem: 446648386, Flipped bit 30, Flipped 1520390210, [+] System running normally
2025-10-28 21:16:22, Instruction: 0xffff800010ba7294, Mem: 446648386, Flipped bit 31, Flipped 2594132034, [+] System running normally
2025-10-28 21:16:24, Instruction: 0xffff800010ba7298, Mem: 3103879810, Flipped bit 0, Flipped 3103879811, [+] System running normally
2025-10-28 21:16:26, Instruction: 0xffff800010ba7298, Mem: 3103879810, Flipped bit 1, Flipped 3103879808, [+] System running normally
2025-10-28 21:16:28, Instruction: 0xffff800010ba7298, Mem: 3103879810, Flipped bit 2, Flipped 3103879814, [+] System running normally
2025-10-28 21:16:30, Instruction: 0xffff800010ba7298, Mem: 3103879810, Flipped bit 3, Flipped 3103879818, [+] System running normally
2025-10-28 21:16:32, Instruction: 0xffff800010ba7298, Mem: 3103879810, Flipped bit 4, Flipped 3103879826, [+] System running normally
2025-10-28 21:16:34, Instruction: 0xffff800010ba7298, Mem: 3103879810, Flipped bit 5, Flipped 3103879842, [+] System running normally
2025-10-28 21:16:36, Instruction: 0xffff800010ba7298, Mem: 3103879810, Flipped bit 6, Flipped 3103879874, [+] System running normally
2025-10-28 21:16:38, Instruction: 0xffff800010ba7298, Mem: 3103879810, Flipped bit 7, Flipped 3103879682, [+] System running normally
2025-10-28 21:16:40, Instruction: 0xffff800010ba7298, Mem: 3103879810, Flipped bit 8, Flipped 3103880066, [+] System running normally
2025-10-28 21:16:42, Instruction: 0xffff800010ba7298, Mem: 3103879810, Flipped bit 9, Flipped 3103879298, [+] System running normally
2025-10-28 21:16:44, Instruction: 0xffff800010ba7298, Mem: 3103879810, Flipped bit 10, Flipped 3103880834, [+] System running normally
2025-10-28 21:16:46, Instruction: 0xffff800010ba7298, Mem: 3103879810, Flipped bit 11, Flipped 3103881858, [+] System running normally
2025-10-28 21:16:48, Instruction: 0xffff800010ba7298, Mem: 3103879810, Flipped bit 12, Flipped 3103875714, [+] System running normally
2025-10-28 21:16:50, Instruction: 0xffff800010ba7298, Mem: 3103879810, Flipped bit 13, Flipped 3103871618, [+] System running normally
2025-10-28 21:16:53, Instruction: 0xffff800010ba7298, Mem: 3103879810, Flipped bit 14, Flipped 3103863426, [+] System running normally
2025-10-28 21:16:55, Instruction: 0xffff800010ba7298, Mem: 3103879810, Flipped bit 15, Flipped 3103912578, [+] System running normally
2025-10-28 21:16:57, Instruction: 0xffff800010ba7298, Mem: 3103879810, Flipped bit 16, Flipped 3103814274, [+] System running normally
2025-10-28 21:16:59, Instruction: 0xffff800010ba7298, Mem: 3103879810, Flipped bit 17, Flipped 3104010882, [+] System running normally
2025-10-28 21:17:01, Instruction: 0xffff800010ba7298, Mem: 3103879810, Flipped bit 18, Flipped 3104141954, [+] System running normally
2025-10-28 21:17:03, Instruction: 0xffff800010ba7298, Mem: 3103879810, Flipped bit 19, Flipped 3104404098, [+] System running normally
2025-10-28 21:17:05, Instruction: 0xffff800010ba7298, Mem: 3103879810, Flipped bit 20, Flipped 3104928386, [+] System running normally
2025-10-28 21:17:07, Instruction: 0xffff800010ba7298, Mem: 3103879810, Flipped bit 21, Flipped 3105976962, [+] System running normally
2025-10-28 21:17:09, Instruction: 0xffff800010ba7298, Mem: 3103879810, Flipped bit 22, Flipped 3108074114, [+] System running normally
2025-10-28 21:17:11, Instruction: 0xffff800010ba7298, Mem: 3103879810, Flipped bit 23, Flipped 3112268418, [+] System running normally
2025-10-28 21:17:13, Instruction: 0xffff800010ba7298, Mem: 3103879810, Flipped bit 24, Flipped 3087102594, [+] System running normally
2025-10-28 21:17:15, Instruction: 0xffff800010ba7298, Mem: 3103879810, Flipped bit 25, Flipped 3137434242, [+] System running normally
2025-10-28 21:17:17, Instruction: 0xffff800010ba7298, Mem: 3103879810, Flipped bit 26, Flipped 3170988674, [+] System running normally
2025-10-28 21:17:19, Instruction: 0xffff800010ba7298, Mem: 3103879810, Flipped bit 27, Flipped 2969662082, [+] System running normally
2025-10-28 21:17:23, Instruction: 0xffff800010ba7298, Mem: 3103879810, Flipped bit 28, Flipped 2835444354, [+] System running normally
2025-10-28 21:17:25, Instruction: 0xffff800010ba7298, Mem: 3103879810, Flipped bit 29, Flipped 2567008898, [+] System running normally
2025-10-28 21:17:27, Instruction: 0xffff800010ba7298, Mem: 3103879810, Flipped bit 30, Flipped 4177621634, [+] System running normally
2025-10-28 21:17:29, Instruction: 0xffff800010ba7298, Mem: 3103879810, Flipped bit 31, Flipped 956396162, [+] System running normally
2025-10-28 21:17:33, Instruction: 0xffff800010ba729c, Mem: 402653166, Flipped bit 0, Flipped 402653167, [+] System running normally
2025-10-28 21:17:35, Instruction: 0xffff800010ba729c, Mem: 402653166, Flipped bit 1, Flipped 402653164, [+] System running normally
2025-10-28 21:17:37, Instruction: 0xffff800010ba729c, Mem: 402653166, Flipped bit 2, Flipped 402653162, [+] System running normally
2025-10-28 21:17:39, Instruction: 0xffff800010ba729c, Mem: 402653166, Flipped bit 3, Flipped 402653158, [+] System running normally
2025-10-28 21:17:41, Instruction: 0xffff800010ba729c, Mem: 402653166, Flipped bit 4, Flipped 402653182, [+] System running normally
2025-10-28 21:17:43, Instruction: 0xffff800010ba729c, Mem: 402653166, Flipped bit 5, Flipped 402653134, [+] System running normally
2025-10-28 21:17:45, Instruction: 0xffff800010ba729c, Mem: 402653166, Flipped bit 6, Flipped 402653102, [+] System running normally
2025-10-28 21:17:47, Instruction: 0xffff800010ba729c, Mem: 402653166, Flipped bit 7, Flipped 402653038, [+] System running normally
2025-10-28 21:17:49, Instruction: 0xffff800010ba729c, Mem: 402653166, Flipped bit 8, Flipped 402652910, [+] System running normally
2025-10-28 21:17:51, Instruction: 0xffff800010ba729c, Mem: 402653166, Flipped bit 9, Flipped 402652654, [+] System running normally
2025-10-28 21:17:53, Instruction: 0xffff800010ba729c, Mem: 402653166, Flipped bit 10, Flipped 402652142, [+] System running normally
2025-10-28 21:17:55, Instruction: 0xffff800010ba729c, Mem: 402653166, Flipped bit 11, Flipped 402651118, [+] System running normally
2025-10-28 21:17:57, Instruction: 0xffff800010ba729c, Mem: 402653166, Flipped bit 12, Flipped 402649070, [+] System running normally
2025-10-28 21:17:59, Instruction: 0xffff800010ba729c, Mem: 402653166, Flipped bit 13, Flipped 402644974, [+] System running normally
2025-10-28 21:18:03, Instruction: 0xffff800010ba729c, Mem: 402653166, Flipped bit 14, Flipped 402636782, [+] System running normally
2025-10-28 21:18:05, Instruction: 0xffff800010ba729c, Mem: 402653166, Flipped bit 15, Flipped 402620398, [+] System running normally
2025-10-28 21:18:07, Instruction: 0xffff800010ba729c, Mem: 402653166, Flipped bit 16, Flipped 402587630, [+] System running normally
2025-10-28 21:18:09, Instruction: 0xffff800010ba729c, Mem: 402653166, Flipped bit 17, Flipped 402522094, [+] System running normally
2025-10-28 21:18:11, Instruction: 0xffff800010ba729c, Mem: 402653166, Flipped bit 18, Flipped 402391022, [+] System running normally
2025-10-28 21:18:13, Instruction: 0xffff800010ba729c, Mem: 402653166, Flipped bit 19, Flipped 402128878, [+] System running normally
