2025-10-31 14:50:40, Instruction: 0xffff800010b2f3a0, Mem: 2847046653, Flipped bit 0, Flipped 2847046652, [+] System running normally
2025-10-31 18:56:17, Instruction: 0xffff800010b2f69c, Mem: 310381844, Flipped bit 31, Flipped 2457865492, [+] System running normally
2025-10-31 18:56:19, Instruction: 0xffff800010b2f6a0, Mem: 2550131774, Flipped bit 0, Flipped 2550131775, [+] System running normally
2025-10-31 18:56:21, Instruction: 0xffff800010b2f6a0, Mem: 2550131774, Flipped bit 1, Flipped 2550131772, [+] System running normally
2025-10-31 18:56:23, Instruction: 0xffff800010b2f6a0, Mem: 2550131774, Flipped bit 2, Flipped 2550131770, [+] System running normally
2025-10-31 18:56:25, Instruction: 0xffff800010b2f6a0, Mem: 2550131774, Flipped bit 3, Flipped 2550131766, [+] System running normally
2025-10-31 18:56:27, Instruction: 0xffff800010b2f6a0, Mem: 2550131774, Flipped bit 4, Flipped 2550131758, [+] System running normally
2025-10-31 18:56:29, Instruction: 0xffff800010b2f6a0, Mem: 2550131774, Flipped bit 5, Flipped 2550131742, [+] System running normally
2025-10-31 18:56:31, Instruction: 0xffff800010b2f6a0, Mem: 2550131774, Flipped bit 6, Flipped 2550131838, [+] System running normally
2025-10-31 18:56:33, Instruction: 0xffff800010b2f6a0, Mem: 2550131774, Flipped bit 7, Flipped 2550131902, [+] System running normally
2025-10-31 18:56:35, Instruction: 0xffff800010b2f6a0, Mem: 2550131774, Flipped bit 8, Flipped 2550132030, [+] System running normally
2025-10-31 18:56:37, Instruction: 0xffff800010b2f6a0, Mem: 2550131774, Flipped bit 9, Flipped 2550132286, [+] System running normally
2025-10-31 18:56:39, Instruction: 0xffff800010b2f6a0, Mem: 2550131774, Flipped bit 10, Flipped 2550130750, [+] System running normally
2025-10-31 18:56:41, Instruction: 0xffff800010b2f6a0, Mem: 2550131774, Flipped bit 11, Flipped 2550129726, [+] System running normally
2025-10-31 18:56:43, Instruction: 0xffff800010b2f6a0, Mem: 2550131774, Flipped bit 12, Flipped 2550135870, [+] System running normally
2025-10-31 18:56:47, Instruction: 0xffff800010b2f6a0, Mem: 2550131774, Flipped bit 13, Flipped 2550123582, [+] System running normally
2025-10-31 18:56:49, Instruction: 0xffff800010b2f6a0, Mem: 2550131774, Flipped bit 14, Flipped 2550115390, [+] System running normally
2025-10-31 18:56:51, Instruction: 0xffff800010b2f6a0, Mem: 2550131774, Flipped bit 15, Flipped 2550099006, [+] System running normally
2025-10-31 18:56:53, Instruction: 0xffff800010b2f6a0, Mem: 2550131774, Flipped bit 16, Flipped 2550066238, [+] System running normally
2025-10-31 18:56:55, Instruction: 0xffff800010b2f6a0, Mem: 2550131774, Flipped bit 17, Flipped 2550000702, [+] System running normally
2025-10-31 18:56:58, Instruction: 0xffff800010b2f6a0, Mem: 2550131774, Flipped bit 18, Flipped 2549869630, [+] System running normally
2025-10-31 18:57:00, Instruction: 0xffff800010b2f6a0, Mem: 2550131774, Flipped bit 19, Flipped 2549607486, [+] System running normally
2025-10-31 18:57:02, Instruction: 0xffff800010b2f6a0, Mem: 2550131774, Flipped bit 20, Flipped 2549083198, [+] System running normally
2025-10-31 18:57:06, Instruction: 0xffff800010b2f6a0, Mem: 2550131774, Flipped bit 21, Flipped 2548034622, [+] System running normally
2025-10-31 18:57:08, Instruction: 0xffff800010b2f6a0, Mem: 2550131774, Flipped bit 22, Flipped 2545937470, [+] System running normally
2025-10-31 18:57:10, Instruction: 0xffff800010b2f6a0, Mem: 2550131774, Flipped bit 23, Flipped 2541743166, [+] System running normally
2025-10-31 18:57:12, Instruction: 0xffff800010b2f6a0, Mem: 2550131774, Flipped bit 24, Flipped 2533354558, [+] System running normally
2025-10-31 18:57:14, Instruction: 0xffff800010b2f6a0, Mem: 2550131774, Flipped bit 25, Flipped 2516577342, [+] System running normally
2025-10-31 18:57:16, Instruction: 0xffff800010b2f6a0, Mem: 2550131774, Flipped bit 26, Flipped 2483022910, [+] System running normally
2025-10-31 18:57:20, Instruction: 0xffff800010b2f6a0, Mem: 2550131774, Flipped bit 27, Flipped 2684349502, [+] System running normally
2025-10-31 18:57:22, Instruction: 0xffff800010b2f6a0, Mem: 2550131774, Flipped bit 28, Flipped 2281696318, [+] System running normally
2025-10-31 18:57:24, Instruction: 0xffff800010b2f6a0, Mem: 2550131774, Flipped bit 29, Flipped 3087002686, [+] System running normally
2025-10-31 18:57:28, Instruction: 0xffff800010b2f6a0, Mem: 2550131774, Flipped bit 30, Flipped 3623873598, [+] System running normally
2025-10-31 18:57:30, Instruction: 0xffff800010b2f6a0, Mem: 2550131774, Flipped bit 31, Flipped 402648126, [+] System running normally
2025-10-31 18:57:32, Instruction: 0xffff800010b2f6a4, Mem: 3036671424, Flipped bit 0, Flipped 3036671425, [+] System running normally
2025-10-31 18:57:34, Instruction: 0xffff800010b2f6a4, Mem: 3036671424, Flipped bit 1, Flipped 3036671426, [+] System running normally
2025-10-31 18:57:38, Instruction: 0xffff800010b2f6a4, Mem: 3036671424, Flipped bit 2, Flipped 3036671428, [+] System running normally
2025-10-31 18:57:40, Instruction: 0xffff800010b2f6a4, Mem: 3036671424, Flipped bit 3, Flipped 3036671432, [+] System running normally
2025-10-31 18:57:42, Instruction: 0xffff800010b2f6a4, Mem: 3036671424, Flipped bit 4, Flipped 3036671440, [+] System running normally
2025-10-31 18:57:44, Instruction: 0xffff800010b2f6a4, Mem: 3036671424, Flipped bit 5, Flipped 3036671456, [+] System running normally
2025-10-31 18:57:46, Instruction: 0xffff800010b2f6a4, Mem: 3036671424, Flipped bit 6, Flipped 3036671360, [+] System running normally
2025-10-31 18:57:48, Instruction: 0xffff800010b2f6a4, Mem: 3036671424, Flipped bit 7, Flipped 3036671296, [+] System running normally
2025-10-31 18:57:52, Instruction: 0xffff800010b2f6a4, Mem: 3036671424, Flipped bit 8, Flipped 3036671168, [+] System running normally
2025-10-31 18:57:54, Instruction: 0xffff800010b2f6a4, Mem: 3036671424, Flipped bit 9, Flipped 3036671936, [+] System running normally
2025-10-31 18:57:56, Instruction: 0xffff800010b2f6a4, Mem: 3036671424, Flipped bit 10, Flipped 3036670400, [+] System running normally
2025-10-31 18:58:00, Instruction: 0xffff800010b2f6a4, Mem: 3036671424, Flipped bit 11, Flipped 3036669376, [+] System running normally
2025-10-31 18:58:02, Instruction: 0xffff800010b2f6a4, Mem: 3036671424, Flipped bit 12, Flipped 3036675520, [+] System running normally
2025-10-31 18:58:04, Instruction: 0xffff800010b2f6a4, Mem: 3036671424, Flipped bit 13, Flipped 3036663232, [+] System running normally
2025-10-31 18:58:06, Instruction: 0xffff800010b2f6a4, Mem: 3036671424, Flipped bit 14, Flipped 3036655040, [+] System running normally
2025-10-31 18:58:08, Instruction: 0xffff800010b2f6a4, Mem: 3036671424, Flipped bit 15, Flipped 3036638656, [+] System running normally
2025-10-31 18:58:10, Instruction: 0xffff800010b2f6a4, Mem: 3036671424, Flipped bit 16, Flipped 3036605888, [+] System running normally
2025-10-31 18:58:12, Instruction: 0xffff800010b2f6a4, Mem: 3036671424, Flipped bit 17, Flipped 3036540352, [+] System running normally
2025-10-31 18:58:14, Instruction: 0xffff800010b2f6a4, Mem: 3036671424, Flipped bit 18, Flipped 3036409280, [+] System running normally
2025-10-31 18:58:18, Instruction: 0xffff800010b2f6a4, Mem: 3036671424, Flipped bit 19, Flipped 3036147136, [+] System running normally
2025-10-31 18:58:20, Instruction: 0xffff800010b2f6a4, Mem: 3036671424, Flipped bit 20, Flipped 3035622848, [+] System running normally
2025-10-31 18:58:22, Instruction: 0xffff800010b2f6a4, Mem: 3036671424, Flipped bit 21, Flipped 3034574272, [+] System running normally
2025-10-31 18:58:24, Instruction: 0xffff800010b2f6a4, Mem: 3036671424, Flipped bit 22, Flipped 3032477120, [+] System running normally
2025-10-31 18:58:26, Instruction: 0xffff800010b2f6a4, Mem: 3036671424, Flipped bit 23, Flipped 3028282816, [+] System running normally
2025-10-31 18:58:28, Instruction: 0xffff800010b2f6a4, Mem: 3036671424, Flipped bit 24, Flipped 3053448640, [+] System running normally
2025-10-31 18:58:32, Instruction: 0xffff800010b2f6a4, Mem: 3036671424, Flipped bit 25, Flipped 3070225856, [+] System running normally
2025-10-31 18:58:34, Instruction: 0xffff800010b2f6a4, Mem: 3036671424, Flipped bit 26, Flipped 2969562560, [+] System running normally
2025-10-31 18:58:38, Instruction: 0xffff800010b2f6a4, Mem: 3036671424, Flipped bit 27, Flipped 3170889152, [+] System running normally
2025-10-31 18:58:40, Instruction: 0xffff800010b2f6a4, Mem: 3036671424, Flipped bit 28, Flipped 2768235968, [+] System running normally
2025-10-31 18:58:42, Instruction: 0xffff800010b2f6a4, Mem: 3036671424, Flipped bit 29, Flipped 2499800512, [+] System running normally
2025-10-31 18:58:44, Instruction: 0xffff800010b2f6a4, Mem: 3036671424, Flipped bit 30, Flipped 4110413248, [+] System running normally
2025-10-31 18:58:46, Instruction: 0xffff800010b2f6a4, Mem: 3036671424, Flipped bit 31, Flipped 889187776, [+] System running normally
2025-10-31 18:58:48, Instruction: 0xffff800010b2f6a8, Mem: 960506753, Flipped bit 0, Flipped 960506752, [+] System running normally
2025-10-31 18:58:50, Instruction: 0xffff800010b2f6a8, Mem: 960506753, Flipped bit 1, Flipped 960506755, [+] System running normally
2025-10-31 18:58:52, Instruction: 0xffff800010b2f6a8, Mem: 960506753, Flipped bit 2, Flipped 960506757, [+] System running normally
2025-10-31 18:58:56, Instruction: 0xffff800010b2f6a8, Mem: 960506753, Flipped bit 3, Flipped 960506761, [+] System running normally
2025-10-31 18:58:58, Instruction: 0xffff800010b2f6a8, Mem: 960506753, Flipped bit 4, Flipped 960506769, [+] System running normally
2025-10-31 18:59:02, Instruction: 0xffff800010b2f6a8, Mem: 960506753, Flipped bit 5, Flipped 960506785, [+] System running normally
2025-10-31 18:59:04, Instruction: 0xffff800010b2f6a8, Mem: 960506753, Flipped bit 6, Flipped 960506817, [+] System running normally
2025-10-31 18:59:08, Instruction: 0xffff800010b2f6a8, Mem: 960506753, Flipped bit 7, Flipped 960506625, [+] System running normally
2025-10-31 18:59:10, Instruction: 0xffff800010b2f6a8, Mem: 960506753, Flipped bit 8, Flipped 960506497, [+] System running normally
2025-10-31 18:59:12, Instruction: 0xffff800010b2f6a8, Mem: 960506753, Flipped bit 9, Flipped 960506241, [+] System running normally
2025-10-31 18:59:14, Instruction: 0xffff800010b2f6a8, Mem: 960506753, Flipped bit 10, Flipped 960507777, [+] System running normally
2025-10-31 18:59:16, Instruction: 0xffff800010b2f6a8, Mem: 960506753, Flipped bit 11, Flipped 960504705, [+] System running normally
2025-10-31 18:59:19, Instruction: 0xffff800010b2f6a8, Mem: 960506753, Flipped bit 12, Flipped 960510849, [+] System running normally
2025-10-31 18:59:23, Instruction: 0xffff800010b2f6a8, Mem: 960506753, Flipped bit 13, Flipped 960498561, [+] System running normally
2025-10-31 18:59:25, Instruction: 0xffff800010b2f6a8, Mem: 960506753, Flipped bit 14, Flipped 960523137, [+] System running normally
2025-10-31 18:59:27, Instruction: 0xffff800010b2f6a8, Mem: 960506753, Flipped bit 15, Flipped 960539521, [+] System running normally
2025-10-31 18:59:29, Instruction: 0xffff800010b2f6a8, Mem: 960506753, Flipped bit 16, Flipped 960572289, [+] System running normally
2025-10-31 18:59:31, Instruction: 0xffff800010b2f6a8, Mem: 960506753, Flipped bit 17, Flipped 960637825, [+] System running normally
2025-10-31 18:59:33, Instruction: 0xffff800010b2f6a8, Mem: 960506753, Flipped bit 18, Flipped 960768897, [+] System running normally
2025-10-31 18:59:35, Instruction: 0xffff800010b2f6a8, Mem: 960506753, Flipped bit 19, Flipped 961031041, [+] System running normally
2025-10-31 18:59:37, Instruction: 0xffff800010b2f6a8, Mem: 960506753, Flipped bit 20, Flipped 961555329, [+] System running normally
2025-10-31 18:59:39, Instruction: 0xffff800010b2f6a8, Mem: 960506753, Flipped bit 21, Flipped 962603905, [+] System running normally
2025-10-31 18:59:41, Instruction: 0xffff800010b2f6a8, Mem: 960506753, Flipped bit 22, Flipped 956312449, [+] System running normally
2025-10-31 18:59:43, Instruction: 0xffff800010b2f6a8, Mem: 960506753, Flipped bit 23, Flipped 968895361, [+] System running normally
2025-10-31 18:59:45, Instruction: 0xffff800010b2f6a8, Mem: 960506753, Flipped bit 24, Flipped 943729537, [+] System running normally
2025-10-31 18:59:47, Instruction: 0xffff800010b2f6a8, Mem: 960506753, Flipped bit 25, Flipped 994061185, [+] System running normally
2025-10-31 18:59:51, Instruction: 0xffff800010b2f6a8, Mem: 960506753, Flipped bit 26, Flipped 1027615617, [+] System running normally
2025-10-31 18:59:53, Instruction: 0xffff800010b2f6a8, Mem: 960506753, Flipped bit 27, Flipped 826289025, [+] System running normally
2025-10-31 18:59:55, Instruction: 0xffff800010b2f6a8, Mem: 960506753, Flipped bit 28, Flipped 692071297, [+] System running normally
2025-10-31 18:59:59, Instruction: 0xffff800010b2f6a8, Mem: 960506753, Flipped bit 29, Flipped 423635841, [+] System running normally
2025-10-31 19:00:01, Instruction: 0xffff800010b2f6a8, Mem: 960506753, Flipped bit 30, Flipped 2034248577, [+] System running normally
2025-10-31 19:00:03, Instruction: 0xffff800010b2f6a8, Mem: 960506753, Flipped bit 31, Flipped 3107990401, [+] System running normally
2025-10-31 19:00:05, Instruction: 0xffff800010b2f6ac, Mem: 1384120340, Flipped bit 0, Flipped 1384120341, [+] System running normally
2025-10-31 19:00:07, Instruction: 0xffff800010b2f6ac, Mem: 1384120340, Flipped bit 1, Flipped 1384120342, [+] System running normally
2025-10-31 19:00:09, Instruction: 0xffff800010b2f6ac, Mem: 1384120340, Flipped bit 2, Flipped 1384120336, [+] System running normally
2025-10-31 19:00:11, Instruction: 0xffff800010b2f6ac, Mem: 1384120340, Flipped bit 3, Flipped 1384120348, [+] System running normally
2025-10-31 19:00:13, Instruction: 0xffff800010b2f6ac, Mem: 1384120340, Flipped bit 4, Flipped 1384120324, [+] System running normally
2025-10-31 19:00:15, Instruction: 0xffff800010b2f6ac, Mem: 1384120340, Flipped bit 5, Flipped 1384120372, [+] System running normally
2025-10-31 19:00:17, Instruction: 0xffff800010b2f6ac, Mem: 1384120340, Flipped bit 6, Flipped 1384120404, [+] System running normally
2025-10-31 19:00:19, Instruction: 0xffff800010b2f6ac, Mem: 1384120340, Flipped bit 7, Flipped 1384120468, [+] System running normally
2025-10-31 19:00:21, Instruction: 0xffff800010b2f6ac, Mem: 1384120340, Flipped bit 8, Flipped 1384120596, [+] System running normally
2025-10-31 19:00:23, Instruction: 0xffff800010b2f6ac, Mem: 1384120340, Flipped bit 9, Flipped 1384120852, [+] System running normally
2025-10-31 19:00:25, Instruction: 0xffff800010b2f6ac, Mem: 1384120340, Flipped bit 10, Flipped 1384121364, [+] System running normally
2025-10-31 19:00:27, Instruction: 0xffff800010b2f6ac, Mem: 1384120340, Flipped bit 11, Flipped 1384122388, [+] System running normally
2025-10-31 19:00:29, Instruction: 0xffff800010b2f6ac, Mem: 1384120340, Flipped bit 12, Flipped 1384124436, [+] System running normally
2025-10-31 19:00:31, Instruction: 0xffff800010b2f6ac, Mem: 1384120340, Flipped bit 13, Flipped 1384128532, [+] System running normally
2025-10-31 19:00:35, Instruction: 0xffff800010b2f6ac, Mem: 1384120340, Flipped bit 14, Flipped 1384136724, [+] System running normally
2025-10-31 19:00:37, Instruction: 0xffff800010b2f6ac, Mem: 1384120340, Flipped bit 15, Flipped 1384153108, [+] System running normally
2025-10-31 19:00:39, Instruction: 0xffff800010b2f6ac, Mem: 1384120340, Flipped bit 16, Flipped 1384185876, [+] System running normally
2025-10-31 19:00:41, Instruction: 0xffff800010b2f6ac, Mem: 1384120340, Flipped bit 17, Flipped 1384251412, [+] System running normally
2025-10-31 19:00:43, Instruction: 0xffff800010b2f6ac, Mem: 1384120340, Flipped bit 18, Flipped 1384382484, [+] System running normally
2025-10-31 19:00:45, Instruction: 0xffff800010b2f6ac, Mem: 1384120340, Flipped bit 19, Flipped 1384644628, [+] System running normally
2025-10-31 19:00:47, Instruction: 0xffff800010b2f6ac, Mem: 1384120340, Flipped bit 20, Flipped 1385168916, [+] System running normally
2025-10-31 19:00:49, Instruction: 0xffff800010b2f6ac, Mem: 1384120340, Flipped bit 21, Flipped 1386217492, [+] System running normally
2025-10-31 19:00:51, Instruction: 0xffff800010b2f6ac, Mem: 1384120340, Flipped bit 22, Flipped 1388314644, [+] System running normally
2025-10-31 19:00:53, Instruction: 0xffff800010b2f6ac, Mem: 1384120340, Flipped bit 23, Flipped 1375731732, [+] System running normally
2025-10-31 19:00:55, Instruction: 0xffff800010b2f6ac, Mem: 1384120340, Flipped bit 24, Flipped 1400897556, [+] System running normally
2025-10-31 19:00:57, Instruction: 0xffff800010b2f6ac, Mem: 1384120340, Flipped bit 25, Flipped 1350565908, [+] System running normally
2025-10-31 19:00:59, Instruction: 0xffff800010b2f6ac, Mem: 1384120340, Flipped bit 26, Flipped 1451229204, [+] System running normally
2025-10-31 19:01:01, Instruction: 0xffff800010b2f6ac, Mem: 1384120340, Flipped bit 27, Flipped 1518338068, [+] System running normally
2025-10-31 19:01:03, Instruction: 0xffff800010b2f6ac, Mem: 1384120340, Flipped bit 28, Flipped 1115684884, [+] System running normally
2025-10-31 19:01:05, Instruction: 0xffff800010b2f6ac, Mem: 1384120340, Flipped bit 29, Flipped 1920991252, [+] System running normally
2025-10-31 19:01:07, Instruction: 0xffff800010b2f6ac, Mem: 1384120340, Flipped bit 30, Flipped 310378516, [+] System running normally
