2025-10-30 14:07:40, Instruction: 0xffff800010b2cc88, Mem: 2847374333, Flipped bit 0, Flipped 2847374332, [+] System running normally
2025-10-31 08:12:00, Instruction: 0xffff800010b2d27c, Mem: 3108010979, Flipped bit 13, Flipped 3108002787, [+] System running normally
2025-10-31 08:12:02, Instruction: 0xffff800010b2d27c, Mem: 3108010979, Flipped bit 14, Flipped 3107994595, [+] System running normally
2025-10-31 08:12:04, Instruction: 0xffff800010b2d27c, Mem: 3108010979, Flipped bit 15, Flipped 3108043747, [+] System running normally
2025-10-31 08:12:06, Instruction: 0xffff800010b2d27c, Mem: 3108010979, Flipped bit 16, Flipped 3108076515, [+] System running normally
2025-10-31 08:12:08, Instruction: 0xffff800010b2d27c, Mem: 3108010979, Flipped bit 17, Flipped 3108142051, [+] System running normally
2025-10-31 08:12:10, Instruction: 0xffff800010b2d27c, Mem: 3108010979, Flipped bit 18, Flipped 3108273123, [+] System running normally
2025-10-31 08:12:14, Instruction: 0xffff800010b2d27c, Mem: 3108010979, Flipped bit 19, Flipped 3108535267, [+] System running normally
2025-10-31 08:12:16, Instruction: 0xffff800010b2d27c, Mem: 3108010979, Flipped bit 20, Flipped 3109059555, [+] System running normally
2025-10-31 08:12:18, Instruction: 0xffff800010b2d27c, Mem: 3108010979, Flipped bit 21, Flipped 3110108131, [+] System running normally
2025-10-31 08:12:20, Instruction: 0xffff800010b2d27c, Mem: 3108010979, Flipped bit 22, Flipped 3103816675, [+] System running normally
2025-10-31 08:12:22, Instruction: 0xffff800010b2d27c, Mem: 3108010979, Flipped bit 23, Flipped 3116399587, [+] System running normally
2025-10-31 08:12:24, Instruction: 0xffff800010b2d27c, Mem: 3108010979, Flipped bit 24, Flipped 3091233763, [+] System running normally
2025-10-31 08:12:26, Instruction: 0xffff800010b2d27c, Mem: 3108010979, Flipped bit 25, Flipped 3141565411, [+] System running normally
2025-10-31 08:12:28, Instruction: 0xffff800010b2d27c, Mem: 3108010979, Flipped bit 26, Flipped 3175119843, [+] System running normally
2025-10-31 08:12:30, Instruction: 0xffff800010b2d27c, Mem: 3108010979, Flipped bit 27, Flipped 2973793251, [+] System running normally
2025-10-31 08:12:32, Instruction: 0xffff800010b2d27c, Mem: 3108010979, Flipped bit 28, Flipped 2839575523, [+] System running normally
2025-10-31 08:12:34, Instruction: 0xffff800010b2d27c, Mem: 3108010979, Flipped bit 29, Flipped 2571140067, [+] System running normally
2025-10-31 08:12:38, Instruction: 0xffff800010b2d27c, Mem: 3108010979, Flipped bit 30, Flipped 4181752803, [+] System running normally
2025-10-31 08:12:40, Instruction: 0xffff800010b2d27c, Mem: 3108010979, Flipped bit 31, Flipped 960527331, [+] System running normally
2025-10-31 08:12:42, Instruction: 0xffff800010b2d280, Mem: 4181736421, Flipped bit 0, Flipped 4181736420, [+] System running normally
2025-10-31 08:12:45, Instruction: 0xffff800010b2d280, Mem: 4181736421, Flipped bit 1, Flipped 4181736423, [+] System running normally
2025-10-31 08:12:47, Instruction: 0xffff800010b2d280, Mem: 4181736421, Flipped bit 2, Flipped 4181736417, [+] System running normally
2025-10-31 08:12:49, Instruction: 0xffff800010b2d280, Mem: 4181736421, Flipped bit 3, Flipped 4181736429, [+] System running normally
2025-10-31 08:12:51, Instruction: 0xffff800010b2d280, Mem: 4181736421, Flipped bit 4, Flipped 4181736437, [+] System running normally
2025-10-31 08:12:53, Instruction: 0xffff800010b2d280, Mem: 4181736421, Flipped bit 5, Flipped 4181736389, [+] System running normally
2025-10-31 08:12:57, Instruction: 0xffff800010b2d280, Mem: 4181736421, Flipped bit 6, Flipped 4181736357, [+] System running normally
2025-10-31 08:12:59, Instruction: 0xffff800010b2d280, Mem: 4181736421, Flipped bit 7, Flipped 4181736293, [+] System running normally
2025-10-31 08:13:01, Instruction: 0xffff800010b2d280, Mem: 4181736421, Flipped bit 8, Flipped 4181736165, [+] System running normally
2025-10-31 08:13:03, Instruction: 0xffff800010b2d280, Mem: 4181736421, Flipped bit 9, Flipped 4181735909, [+] System running normally
2025-10-31 08:13:05, Instruction: 0xffff800010b2d280, Mem: 4181736421, Flipped bit 10, Flipped 4181737445, [+] System running normally
2025-10-31 08:13:07, Instruction: 0xffff800010b2d280, Mem: 4181736421, Flipped bit 11, Flipped 4181734373, [+] System running normally
2025-10-31 08:13:09, Instruction: 0xffff800010b2d280, Mem: 4181736421, Flipped bit 12, Flipped 4181732325, [+] System running normally
2025-10-31 08:13:11, Instruction: 0xffff800010b2d280, Mem: 4181736421, Flipped bit 13, Flipped 4181728229, [+] System running normally
2025-10-31 08:13:13, Instruction: 0xffff800010b2d280, Mem: 4181736421, Flipped bit 14, Flipped 4181752805, [+] System running normally
2025-10-31 08:13:15, Instruction: 0xffff800010b2d280, Mem: 4181736421, Flipped bit 15, Flipped 4181769189, [+] System running normally
2025-10-31 08:13:17, Instruction: 0xffff800010b2d280, Mem: 4181736421, Flipped bit 16, Flipped 4181801957, [+] System running normally
2025-10-31 08:13:19, Instruction: 0xffff800010b2d280, Mem: 4181736421, Flipped bit 17, Flipped 4181867493, [+] System running normally
2025-10-31 08:13:21, Instruction: 0xffff800010b2d280, Mem: 4181736421, Flipped bit 18, Flipped 4181998565, [!] Exception detected! [{'flag': 'Error'}, {'ESR': '0x96000007', 'raw_match': '[  301.506984]   ESR = 0x96000007'}, {'EC': '0x25 / Data Abort from current EL'}, {'Kernel': 'Kernel panic - not syncing: Fatal exception in interrupt'}, {'Kernel': 'Kernel panic - not syncing: Fatal exception in interrupt ]---'}]
2025-10-31 08:16:43, Instruction: 0xffff800010b2d280, Mem: 4181736421, Flipped bit 19, Flipped 4182260709, [+] System running normally
2025-10-31 08:16:45, Instruction: 0xffff800010b2d280, Mem: 4181736421, Flipped bit 20, Flipped 4182784997, [+] System running normally
2025-10-31 08:16:47, Instruction: 0xffff800010b2d280, Mem: 4181736421, Flipped bit 21, Flipped 4183833573, [+] System running normally
2025-10-31 08:16:49, Instruction: 0xffff800010b2d280, Mem: 4181736421, Flipped bit 22, Flipped 4177542117, [+] System running normally
2025-10-31 08:16:51, Instruction: 0xffff800010b2d280, Mem: 4181736421, Flipped bit 23, Flipped 4190125029, [+] System running normally
2025-10-31 08:16:53, Instruction: 0xffff800010b2d280, Mem: 4181736421, Flipped bit 24, Flipped 4164959205, [+] System running normally
2025-10-31 08:16:55, Instruction: 0xffff800010b2d280, Mem: 4181736421, Flipped bit 25, Flipped 4215290853, [+] System running normally
2025-10-31 08:16:57, Instruction: 0xffff800010b2d280, Mem: 4181736421, Flipped bit 26, Flipped 4248845285, [+] System running normally
2025-10-31 08:16:59, Instruction: 0xffff800010b2d280, Mem: 4181736421, Flipped bit 27, Flipped 4047518693, [+] System running normally
2025-10-31 08:17:01, Instruction: 0xffff800010b2d280, Mem: 4181736421, Flipped bit 28, Flipped 3913300965, [+] System running normally
2025-10-31 08:17:05, Instruction: 0xffff800010b2d280, Mem: 4181736421, Flipped bit 29, Flipped 3644865509, [+] System running normally
2025-10-31 08:17:09, Instruction: 0xffff800010b2d280, Mem: 4181736421, Flipped bit 30, Flipped 3107994597, [+] System running normally
2025-10-31 08:17:11, Instruction: 0xffff800010b2d280, Mem: 4181736421, Flipped bit 31, Flipped 2034252773, [+] System running normally
2025-10-31 08:17:13, Instruction: 0xffff800010b2d284, Mem: 4181738471, Flipped bit 0, Flipped 4181738470, [+] System running normally
2025-10-31 08:17:15, Instruction: 0xffff800010b2d284, Mem: 4181738471, Flipped bit 1, Flipped 4181738469, [+] System running normally
2025-10-31 08:17:17, Instruction: 0xffff800010b2d284, Mem: 4181738471, Flipped bit 2, Flipped 4181738467, [+] System running normally
2025-10-31 08:17:19, Instruction: 0xffff800010b2d284, Mem: 4181738471, Flipped bit 3, Flipped 4181738479, [+] System running normally
2025-10-31 08:17:21, Instruction: 0xffff800010b2d284, Mem: 4181738471, Flipped bit 4, Flipped 4181738487, [+] System running normally
2025-10-31 08:17:23, Instruction: 0xffff800010b2d284, Mem: 4181738471, Flipped bit 5, Flipped 4181738439, [+] System running normally
2025-10-31 08:17:25, Instruction: 0xffff800010b2d284, Mem: 4181738471, Flipped bit 6, Flipped 4181738407, [+] System running normally
2025-10-31 08:17:28, Instruction: 0xffff800010b2d284, Mem: 4181738471, Flipped bit 7, Flipped 4181738343, [!] Exception detected! [{'flag': 'Error'}, {'ESR': '0x96000004', 'raw_match': '[  233.487945]   ESR = 0x96000004'}, {'EC': '0x25 / Data Abort from current EL'}, {'Kernel': 'Kernel panic - not syncing: Fatal exception in interrupt'}, {'Kernel': 'Kernel panic - not syncing: Fatal exception in interrupt ]---'}]
2025-10-31 08:20:52, Instruction: 0xffff800010b2d284, Mem: 4181738471, Flipped bit 8, Flipped 4181738215, [+] System running normally
2025-10-31 08:24:17, Instruction: 0xffff800010b2d284, Mem: 4181738471, Flipped bit 9, Flipped 4181737959, [+] System running normally
2025-10-31 08:24:19, Instruction: 0xffff800010b2d284, Mem: 4181738471, Flipped bit 10, Flipped 4181739495, [+] System running normally
2025-10-31 08:24:21, Instruction: 0xffff800010b2d284, Mem: 4181738471, Flipped bit 11, Flipped 4181740519, [+] System running normally
2025-10-31 08:24:23, Instruction: 0xffff800010b2d284, Mem: 4181738471, Flipped bit 12, Flipped 4181742567, [+] System running normally
2025-10-31 08:24:25, Instruction: 0xffff800010b2d284, Mem: 4181738471, Flipped bit 13, Flipped 4181746663, [+] System running normally
2025-10-31 08:24:27, Instruction: 0xffff800010b2d284, Mem: 4181738471, Flipped bit 14, Flipped 4181722087, [+] System running normally
2025-10-31 08:24:31, Instruction: 0xffff800010b2d284, Mem: 4181738471, Flipped bit 15, Flipped 4181771239, [+] System running normally
2025-10-31 08:24:33, Instruction: 0xffff800010b2d284, Mem: 4181738471, Flipped bit 16, Flipped 4181804007, [+] System running normally
2025-10-31 08:24:35, Instruction: 0xffff800010b2d284, Mem: 4181738471, Flipped bit 17, Flipped 4181869543, [+] System running normally
2025-10-31 08:24:37, Instruction: 0xffff800010b2d284, Mem: 4181738471, Flipped bit 18, Flipped 4182000615, [+] System running normally
2025-10-31 08:24:39, Instruction: 0xffff800010b2d284, Mem: 4181738471, Flipped bit 19, Flipped 4182262759, [+] System running normally
2025-10-31 08:24:41, Instruction: 0xffff800010b2d284, Mem: 4181738471, Flipped bit 20, Flipped 4182787047, [+] System running normally
2025-10-31 08:24:43, Instruction: 0xffff800010b2d284, Mem: 4181738471, Flipped bit 21, Flipped 4183835623, [+] System running normally
2025-10-31 08:24:45, Instruction: 0xffff800010b2d284, Mem: 4181738471, Flipped bit 22, Flipped 4177544167, [+] System running normally
2025-10-31 08:24:47, Instruction: 0xffff800010b2d284, Mem: 4181738471, Flipped bit 23, Flipped 4190127079, [+] System running normally
2025-10-31 08:24:49, Instruction: 0xffff800010b2d284, Mem: 4181738471, Flipped bit 24, Flipped 4164961255, [+] System running normally
2025-10-31 08:24:51, Instruction: 0xffff800010b2d284, Mem: 4181738471, Flipped bit 25, Flipped 4215292903, [+] System running normally
2025-10-31 08:24:53, Instruction: 0xffff800010b2d284, Mem: 4181738471, Flipped bit 26, Flipped 4248847335, [+] System running normally
2025-10-31 08:24:55, Instruction: 0xffff800010b2d284, Mem: 4181738471, Flipped bit 27, Flipped 4047520743, [+] System running normally
2025-10-31 08:24:57, Instruction: 0xffff800010b2d284, Mem: 4181738471, Flipped bit 28, Flipped 3913303015, [+] System running normally
2025-10-31 08:24:59, Instruction: 0xffff800010b2d284, Mem: 4181738471, Flipped bit 29, Flipped 3644867559, [+] System running normally
2025-10-31 08:25:01, Instruction: 0xffff800010b2d284, Mem: 4181738471, Flipped bit 30, Flipped 3107996647, [!] Exception detected! [{'flag': 'Error'}, {'ESR': '0x96000004', 'raw_match': '[  234.995428]   ESR = 0x96000004'}, {'EC': '0x25 / Data Abort from current EL'}, {'Kernel': 'Kernel panic - not syncing: Fatal exception in interrupt'}, {'Kernel': 'Kernel panic - not syncing: Fatal exception in interrupt ]---'}]
2025-10-31 08:28:26, Instruction: 0xffff800010b2d284, Mem: 4181738471, Flipped bit 31, Flipped 2034254823, [+] System running normally
2025-10-31 08:28:28, Instruction: 0xffff800010b2d288, Mem: 402653048, Flipped bit 0, Flipped 402653049, [+] System running normally
2025-10-31 08:28:30, Instruction: 0xffff800010b2d288, Mem: 402653048, Flipped bit 1, Flipped 402653050, [+] System running normally
2025-10-31 08:28:32, Instruction: 0xffff800010b2d288, Mem: 402653048, Flipped bit 2, Flipped 402653052, [+] System running normally
2025-10-31 08:28:34, Instruction: 0xffff800010b2d288, Mem: 402653048, Flipped bit 3, Flipped 402653040, [+] System running normally
2025-10-31 08:28:36, Instruction: 0xffff800010b2d288, Mem: 402653048, Flipped bit 4, Flipped 402653032, [+] System running normally
2025-10-31 08:28:38, Instruction: 0xffff800010b2d288, Mem: 402653048, Flipped bit 5, Flipped 402653016, [+] System running normally
2025-10-31 08:28:40, Instruction: 0xffff800010b2d288, Mem: 402653048, Flipped bit 6, Flipped 402652984, [+] System running normally
2025-10-31 08:28:42, Instruction: 0xffff800010b2d288, Mem: 402653048, Flipped bit 7, Flipped 402653176, [+] System running normally
2025-10-31 08:28:46, Instruction: 0xffff800010b2d288, Mem: 402653048, Flipped bit 8, Flipped 402652792, [+] System running normally
2025-10-31 08:28:48, Instruction: 0xffff800010b2d288, Mem: 402653048, Flipped bit 9, Flipped 402652536, [+] System running normally
2025-10-31 08:28:50, Instruction: 0xffff800010b2d288, Mem: 402653048, Flipped bit 10, Flipped 402652024, [+] System running normally
2025-10-31 08:28:52, Instruction: 0xffff800010b2d288, Mem: 402653048, Flipped bit 11, Flipped 402651000, [+] System running normally
2025-10-31 08:28:54, Instruction: 0xffff800010b2d288, Mem: 402653048, Flipped bit 12, Flipped 402648952, [+] System running normally
2025-10-31 08:28:56, Instruction: 0xffff800010b2d288, Mem: 402653048, Flipped bit 13, Flipped 402644856, [+] System running normally
2025-10-31 08:28:58, Instruction: 0xffff800010b2d288, Mem: 402653048, Flipped bit 14, Flipped 402636664, [+] System running normally
2025-10-31 08:29:00, Instruction: 0xffff800010b2d288, Mem: 402653048, Flipped bit 15, Flipped 402620280, [+] System running normally
2025-10-31 08:29:02, Instruction: 0xffff800010b2d288, Mem: 402653048, Flipped bit 16, Flipped 402587512, [+] System running normally
2025-10-31 08:29:04, Instruction: 0xffff800010b2d288, Mem: 402653048, Flipped bit 17, Flipped 402521976, [+] System running normally
2025-10-31 08:29:08, Instruction: 0xffff800010b2d288, Mem: 402653048, Flipped bit 18, Flipped 402390904, [+] System running normally
2025-10-31 08:29:10, Instruction: 0xffff800010b2d288, Mem: 402653048, Flipped bit 19, Flipped 402128760, [!] Exception detected! [{'flag': 'Error'}, {'ESR': '0x96000004', 'raw_match': '[  234.101966]   ESR = 0x96000004'}, {'EC': '0x25 / Data Abort from current EL'}, {'Kernel': 'Kernel panic - not syncing: Fatal exception in interrupt'}, {'Kernel': 'Kernel panic - not syncing: Fatal exception in interrupt ]---'}]
2025-10-31 08:32:32, Instruction: 0xffff800010b2d288, Mem: 402653048, Flipped bit 20, Flipped 401604472, [+] System running normally
2025-10-31 08:32:34, Instruction: 0xffff800010b2d288, Mem: 402653048, Flipped bit 21, Flipped 400555896, [+] System running normally
2025-10-31 08:32:36, Instruction: 0xffff800010b2d288, Mem: 402653048, Flipped bit 22, Flipped 398458744, [+] System running normally
2025-10-31 08:32:38, Instruction: 0xffff800010b2d288, Mem: 402653048, Flipped bit 23, Flipped 394264440, [+] System running normally
2025-10-31 08:32:40, Instruction: 0xffff800010b2d288, Mem: 402653048, Flipped bit 24, Flipped 385875832, [+] System running normally
2025-10-31 08:32:42, Instruction: 0xffff800010b2d288, Mem: 402653048, Flipped bit 25, Flipped 369098616, [+] System running normally
2025-10-31 08:32:44, Instruction: 0xffff800010b2d288, Mem: 402653048, Flipped bit 26, Flipped 335544184, [+] System running normally
2025-10-31 08:32:46, Instruction: 0xffff800010b2d288, Mem: 402653048, Flipped bit 27, Flipped 536870776, [+] System running normally
2025-10-31 08:32:50, Instruction: 0xffff800010b2d288, Mem: 402653048, Flipped bit 28, Flipped 134217592, [+] System running normally
2025-10-31 08:32:52, Instruction: 0xffff800010b2d288, Mem: 402653048, Flipped bit 29, Flipped 939523960, [+] System running normally
2025-10-31 08:32:54, Instruction: 0xffff800010b2d288, Mem: 402653048, Flipped bit 30, Flipped 1476394872, [+] System running normally
2025-10-31 08:32:56, Instruction: 0xffff800010b2d288, Mem: 402653048, Flipped bit 31, Flipped 2550136696, [+] System running normally
2025-10-31 08:32:58, Instruction: 0xffff800010b2d28c, Mem: 889182598, Flipped bit 0, Flipped 889182599, [+] System running normally
2025-10-31 08:33:00, Instruction: 0xffff800010b2d28c, Mem: 889182598, Flipped bit 1, Flipped 889182596, [+] System running normally
2025-10-31 08:33:02, Instruction: 0xffff800010b2d28c, Mem: 889182598, Flipped bit 2, Flipped 889182594, [+] System running normally
2025-10-31 08:33:04, Instruction: 0xffff800010b2d28c, Mem: 889182598, Flipped bit 3, Flipped 889182606, [+] System running normally
2025-10-31 08:33:06, Instruction: 0xffff800010b2d28c, Mem: 889182598, Flipped bit 4, Flipped 889182614, [+] System running normally
